lipsx,lipsy,left_browx,left_browy,right_browx,right_browy,body0x,body0y,body1x,body1y,body2x,body2y,body3x,body3y,body4x,body4y,body5x,body5y,body6x,body6y,body7x,body7y,face0x,face0y,face1x,face1y,face2x,face2y,face3x,face3y,TRUTH
-0.0025148093700408936,0.03365594595670701,-0.05138615667819979,-0.033049499988555914,0.06018835902214048,-0.028040193021297455,0.24957271665334702,-0.002285704016685486,-0.24957271665334702,0.002285704016685486,0.31080081313848495,0.23141618072986603,-0.28954044729471207,0.24795038998126984,0.3184099420905113,0.463086262345314,-0.28939139097929,0.48075665533542633,0.35358210653066635,0.5273464471101761,-0.3150123730301857,0.5463420301675797,0.009291291236877441,-0.036650835171989776,-0.006788757585343863,0.06378661025138127,-0.07907903771246633,0.01788064500977915,0.07618730779617067,0.023904878285623377,1
-0.00313717722892759,0.034185187518596644,-0.05291535854339602,-0.033660081028938305,0.060242319107055686,-0.028493510186672205,0.2496870681643486,-0.0022335201501846313,-0.2496870681643486,0.0022335201501846313,0.31087928265333176,0.23149128258228302,-0.2899394556879997,0.24793894588947296,0.31874602288007736,0.46336598694324493,-0.28978485614061356,0.48078544437885284,0.3537929579615593,0.5278038531541824,-0.31564878672361374,0.5465976744890213,0.008291959762573242,-0.03745749625174896,-0.007432990130924022,0.06445987806433723,-0.08058300902766569,0.01707441335724247,0.07536502903507603,0.023398501738425226,1
-0.0038342952728271373,0.03403373509645463,-0.05274665653705596,-0.034529145061969746,0.06030994653701782,-0.02890565395355224,0.249705471098423,-0.002093568444252014,-0.249705471098423,0.002093568444252014,0.3108617439866066,0.23166196048259735,-0.2904141917824745,0.24738644063472748,0.31879279762506485,0.463529035449028,-0.2901070937514305,0.4808894842863083,0.35373518615961075,0.5280135124921799,-0.3161134496331215,0.5467997640371323,0.008446431678274413,-0.038112803321817657,-0.008507773989722855,0.06404957884833926,-0.0811548992510765,0.01613742209249927,0.0745331808443992,0.022903192908533154,1
-0.003577646613121044,0.03333284109830856,-0.05217373967170713,-0.034637580811977375,0.0604231476783752,-0.028815719485282887,0.24985436350107193,-0.0019534677267074585,-0.24985436350107193,0.0019534677267074585,0.3111037388443947,0.23179154098033905,-0.2905997112393379,0.24684618413448334,0.31896642595529556,0.4636813849210739,-0.29052651673555374,0.48091714084148407,0.3537086024880409,0.5281951874494553,-0.3166848048567772,0.5469912141561508,0.008791766736818418,-0.03834406999142273,-0.008334127210435416,0.0635379652182261,-0.08120675721476156,0.01625983801580244,0.07489612025599324,0.023223427514876077,1
-0.00388543903827665,0.03229334354400634,-0.05181296467781066,-0.034591382741928106,0.060091871023178145,-0.028252984583377827,0.2503129169344902,-0.001933962106704712,-0.2503129169344902,0.001933962106704712,0.3118532821536064,0.23180434107780457,-0.29095759242773056,0.24691984057426453,0.3195120021700859,0.46365848183631897,-0.29080965369939804,0.4809543788433075,0.3541036769747734,0.5281761586666107,-0.317192442715168,0.5471014082431793,0.008822070515674074,-0.03804314039323642,-0.00917330242338632,0.062357983418873386,-0.08179627791527777,0.015718283672486594,0.07412844511770433,0.02329426811587426,1
-0.0050848782062530296,0.03157717138528823,-0.0517397105693817,-0.03469583541154861,0.05982598662376404,-0.02904108166694641,0.2506460174918175,-0.001933261752128601,-0.2506460174918175,0.001933261752128601,0.31261708587408066,0.2323112040758133,-0.29097164422273636,0.24761219322681427,0.31985297054052353,0.4636309891939163,-0.29064904898405075,0.4810314327478409,0.3542204722762108,0.5281486660242081,-0.31731467694044113,0.547302857041359,0.008247260166251158,-0.038475206688694336,-0.009731602101098913,0.061459852826027644,-0.08233788513368173,0.015363649014503739,0.07322646917835363,0.022757366780311844,1
-0.005029383301734913,0.03087354004383086,-0.05329631268978119,-0.03534638583660127,0.05916699767112732,-0.029665988683700573,0.25074005872011185,-0.001991450786590576,-0.25074005872011185,0.001991450786590576,0.31333983689546585,0.23231476545333862,-0.2910708859562874,0.24827998876571655,0.3203923776745796,0.46359848976135254,-0.29042717069387436,0.4814843535423279,0.35470546036958694,0.528171181678772,-0.31728386133909225,0.54788738489151,0.006898661022600894,-0.038748460295407655,-0.009198327859242739,0.06062236499218715,-0.08323229897406792,0.014755774890222867,0.0726714163057266,0.0217115657944833,1
-0.005942064523696888,0.03080587089061737,-0.05455350875854492,-0.03537453860044479,0.05803217291831975,-0.030514241755008692,0.25064586102962494,-0.002127334475517273,-0.25064586102962494,0.002127334475517273,0.31364379823207855,0.2320990413427353,-0.2904348373413086,0.24847428500652313,0.32101307809352875,0.46359799802303314,-0.2898596227169037,0.4816760867834091,0.3557194322347641,0.5282935947179794,-0.31660260260105133,0.5480367988348007,0.005090639643047179,-0.03910224884748459,-0.009530759993053639,0.06012396940163203,-0.08411890845144948,0.014690184304791104,0.07105739174350612,0.02109496439656905,1
-0.005786353349685691,0.030902084708213817,-0.05692160427570342,-0.03510770797729493,0.056272083520889304,-0.030248452723026287,0.2507130578160286,-0.002285316586494446,-0.2507130578160286,0.002285316586494446,0.3141188696026802,0.23195861279964447,-0.2903966084122658,0.2487180083990097,0.32145149260759354,0.4634712189435959,-0.2891782745718956,0.4817038029432297,0.35610372573137283,0.5283041447401047,-0.3152957782149315,0.548055037856102,0.002674921699192201,-0.03910993817059891,-0.00896597476232619,0.060097420499438337,-0.08552117405399201,0.014884257508862409,0.06995023162134228,0.020575675272172494,1
-0.005787077546119679,0.03067710399627685,-0.05919169187545775,-0.0359005093574524,0.05449981093406675,-0.031087398529052734,0.25075460225343704,-0.0024906694889068604,-0.25075460225343704,0.0024906694889068604,0.3147987797856331,0.23161986470222473,-0.2896164730191231,0.24906399846076965,0.3220871761441231,0.46306946873664856,-0.2876717075705528,0.4818352162837982,0.35717738419771194,0.528022438287735,-0.3132731392979622,0.5481543838977814,0.00017715277879132296,-0.040086616640505585,-0.009004547482445113,0.05931796488307772,-0.0872798465913342,0.014554289560164163,0.06812178800182955,0.019563298552267017,1
-0.006477317214012124,0.030914391577243794,-0.0607859969139099,-0.03553829789161683,0.05357853770256038,-0.03080267906188966,0.2508247047662735,-0.002777099609375,-0.2508247047662735,0.002777099609375,0.31535007059574127,0.23143738508224487,-0.2885516881942749,0.24962776899337769,0.32245977222919464,0.4630711078643799,-0.28592778742313385,0.48261934518814087,0.357613280415535,0.5280197858810425,-0.31156499683856964,0.5488002300262451,-0.0014574670273324597,-0.03984330432570499,-0.00954558168138775,0.05948581440108164,-0.08916655855794109,0.015002695302809427,0.06706735011070009,0.019818789535953146,1
-0.006704226136207581,0.031226432323455816,-0.06018258333206178,-0.03515236675739289,0.052090799808502175,-0.029903021454811107,0.25084976851940155,-0.003055572509765625,-0.25084976851940155,0.003055572509765625,0.3158899396657944,0.23070886731147766,-0.2868426442146301,0.25058576464653015,0.32303498685359955,0.4629676640033722,-0.2826516628265381,0.4831433594226837,0.35822854936122894,0.5279748737812042,-0.3077666163444519,0.549255758523941,-0.00190459904463397,-0.03922366059344748,-0.010189697855994828,0.06004978290625981,-0.08947953966356093,0.01574080221114621,0.0656362925806353,0.021035903403835904,1
-0.007125940918922435,0.03163261860609054,-0.059734365344047524,-0.0349019780755043,0.0516338050365448,-0.028774394094944006,0.250811330974102,-0.0036027729511260986,-0.250811330974102,0.0036027729511260986,0.31679873913526535,0.22928309440612793,-0.2860269621014595,0.252475380897522,0.3243963047862053,0.46281546354293823,-0.28009072691202164,0.48361051082611084,0.35998403280973434,0.52786785364151,-0.3042691573500633,0.5498861074447632,-0.0019496122132177107,-0.03820084132578061,-0.010946679682958704,0.060888609715870456,-0.0902444527995202,0.016409523064090353,0.06480005287354995,0.02271919048601581,1
-0.00788075029850005,0.031644889712333674,-0.059250426292419445,-0.03476544618606567,0.0514037430286407,-0.027605102956295008,0.25089628249406815,-0.004157721996307373,-0.25089628249406815,0.004157721996307373,0.31767434626817703,0.22876280546188354,-0.2846105620265007,0.2538307309150696,0.3251059129834175,0.4625577926635742,-0.27830327302217484,0.4839301109313965,0.3603544309735298,0.5276220440864563,-0.3018592819571495,0.5502079129219055,-0.001869333826977293,-0.037390485405921936,-0.012502614940915813,0.06087503617718107,-0.09126844617628282,0.016372844096153,0.0633140667792289,0.023970005973692865,1
-0.008497774600982666,0.031867142021656025,-0.05860643684864042,-0.03478309661149978,0.051715701818466187,-0.026899024844169617,0.2510261982679367,-0.004841625690460205,-0.2510261982679367,0.004841625690460205,0.3181794136762619,0.22857654094696045,-0.2841840982437134,0.255216121673584,0.32557313144207,0.4623985290527344,-0.2772064357995987,0.48507100343704224,0.36102156341075897,0.5273798108100891,-0.3006950616836548,0.5509836077690125,-0.0014387174792911406,-0.036636367440223694,-0.013476271004903895,0.060598242850530726,-0.0916327641856286,0.016287736835018274,0.06278824613940326,0.02488708351888963,1
-0.008561813831329368,0.03189813792705537,-0.058145472407341026,-0.03425344228744506,0.05220460891723633,-0.025804334878921503,0.25105714052915573,-0.0052289217710494995,-0.25105714052915573,0.0052289217710494995,0.3185030147433281,0.22868414223194122,-0.2837761417031288,0.2564419060945511,0.32609014958143234,0.46249665319919586,-0.2764953002333641,0.48550255596637726,0.3616146370768547,0.5274491459131241,-0.29982826858758926,0.5513081699609756,-0.0009175085503122515,-0.035530154795750335,-0.01384132249014719,0.06062228410016923,-0.09176817440217538,0.016244352344543717,0.06319131774287068,0.025654288068894415,1
-0.008482420444488548,0.032059392333030706,-0.05713055431842806,-0.033797487616539,0.05290237069129944,-0.025126200914382946,0.25108953565359116,-0.00537438690662384,-0.25108953565359116,0.00537438690662384,0.3193148598074913,0.22864596545696259,-0.283816896378994,0.25665871798992157,0.3263172134757042,0.46248219907283783,-0.2765083983540535,0.4854922741651535,0.36215534061193466,0.5274180620908737,-0.29987921565771103,0.5510008782148361,3.903456356213475e-05,-0.034610012303227966,-0.01383170059749056,0.06082339159079961,-0.09106095087143684,0.016567561414933984,0.06373160116134147,0.0265261285728024,1
-0.008666479587554954,0.032136218249797815,-0.057758384943008445,-0.03365497291088104,0.052675563097000166,-0.024739244580268854,0.2510935962200165,-0.005406111478805542,-0.2510935962200165,0.005406111478805542,0.3197431266307831,0.22821077704429626,-0.2839454859495163,0.25600573420524597,0.32658687233924866,0.4618454873561859,-0.27653171122074127,0.4839570224285126,0.3627072870731354,0.5268607437610626,-0.2999343127012253,0.549474686384201,-0.00036477783451904777,-0.03449027855759082,-0.014011297907148113,0.06077918836048671,-0.09157404111277673,0.01645817102924471,0.06370319089581888,0.02676647613125463,1
-0.008478179574012756,0.03216011971235275,-0.05763354599475862,-0.03346898406744003,0.053427320718765214,-0.024459637701511383,0.25112374871969223,-0.005460962653160095,-0.25112374871969223,0.005460962653160095,0.31994935125112534,0.2268178015947342,-0.28414008766412735,0.2556343227624893,0.32665153592824936,0.4610989838838577,-0.276539571583271,0.4834928661584854,0.36282601207494736,0.5261178761720657,-0.30086755007505417,0.5491435676813126,0.0003212664438330126,-0.034173337013825134,-0.01385094722112018,0.06102568549769266,-0.09132413902590353,0.016915281934122894,0.06472147087897029,0.027342034924414838,1
-0.008184897899627674,0.0318924903869629,-0.05698264837265016,-0.03403609842061997,0.05438004136085506,-0.024739983677864064,0.25114547461271286,-0.005534559488296509,-0.25114547461271286,0.005534559488296509,0.3201364204287529,0.22648382186889648,-0.2846991941332817,0.2556722164154053,0.32667993754148483,0.4602354168891907,-0.27734944969415665,0.4836084246635437,0.36294614523649216,0.5255901217460632,-0.3040717616677284,0.5492233037948608,0.001470244449117919,-0.03481212906215503,-0.013747304677963257,0.06072531569571721,-0.09066331386566162,0.01644465134989831,0.0655171275138855,0.027136094627841834,1
-0.008792680501937877,0.031711010634899145,-0.05728317499160768,-0.034559306502342235,0.054442042112350486,-0.025253134965896595,0.25115906447172165,-0.005646407604217529,-0.25115906447172165,0.005646407604217529,0.3201681300997734,0.22644031047821045,-0.2850731238722801,0.25546401739120483,0.3266255781054497,0.46024107933044434,-0.27810684591531754,0.48361074924468994,0.3629677817225456,0.5256631374359131,-0.30528824776411057,0.5491858124732971,0.0011841188306394024,-0.035288320287414215,-0.014192419392721978,0.06065845560459865,-0.09125289224809213,0.016364558089163983,0.06500943437699347,0.02707140868709934,1
-0.008552372455596924,0.03175809681415559,-0.057280299067497265,-0.034588339924812306,0.05553923845291142,-0.02501007914543152,0.25117843598127365,-0.0057513415813446045,-0.25117843598127365,0.0057513415813446045,0.3201696202158928,0.22644588351249695,-0.28526484221220016,0.25552937388420105,0.32642196863889694,0.46021392941474915,-0.2802119478583336,0.4842361509799957,0.36261045187711716,0.5256084501743317,-0.3078410103917122,0.549395889043808,0.0019783999608911085,-0.03531871412111365,-0.014313033648899631,0.060616965804781237,-0.09153823410311052,0.016081042347415808,0.06593129519493346,0.026975229382514954,1
-0.008007639646530174,0.03113060593605041,-0.05554639995098115,-0.03514596968889236,0.056597298383712746,-0.025340846180915838,0.25115592777729034,-0.005801871418952942,-0.25115592777729034,0.005801871418952942,0.32037027180194855,0.2265210598707199,-0.2861195504665375,0.25622718036174774,0.3252924829721451,0.46032677590847015,-0.2862141281366348,0.4849633425474167,0.3610950857400894,0.5257173627614975,-0.3152872323989868,0.5494755953550339,0.003688166970791995,-0.0359730095319126,-0.01402177980967928,0.05993907579353877,-0.09011824092557352,0.015008642308173642,0.06684868181905435,0.026345243857752887,1
-0.00800793170928954,0.030625937879085546,-0.05487217605113981,-0.035707245767116536,0.057163637876510576,-0.026193392276763927,0.25106430798768997,-0.005798637866973877,-0.25106430798768997,0.005798637866973877,0.32026762515306473,0.22650733590126038,-0.2875114753842354,0.2562476098537445,0.3246998265385628,0.4599004089832306,-0.2888905331492424,0.48494604229927063,0.36041564494371414,0.5255265533924103,-0.31847358494997025,0.5492376983165741,0.00448073641113611,-0.036904924589654664,-0.013865419796534939,0.0596517352830796,-0.08901858233636423,0.01452277841106539,0.0671994224671395,0.02571957774700656,1
-0.008656388521194436,0.030168750882148737,-0.05421395301818849,-0.03626232743263244,0.05699318051338198,-0.02639842182397842,0.25082699954509735,-0.005745619535446167,-0.25082699954509735,0.005745619535446167,0.31993214786052704,0.22608709335327148,-0.2894250750541687,0.2561206817626953,0.32404546439647675,0.45906245708465576,-0.2906106114387512,0.4847604036331177,0.3589518517255783,0.5251819491386414,-0.3208591490983963,0.548725962638855,0.004764435083969731,-0.03732365855704184,-0.015138335171200001,0.05908016008990152,-0.08975917581588994,0.01373064854452688,0.06635092150780464,0.02545668232825496,1
-0.00866019129753115,0.03032032847404481,-0.05400298833847045,-0.03629166632890701,0.0578093886375427,-0.02626304030418397,0.2507498934864998,-0.005602315068244934,-0.2507498934864998,0.005602315068244934,0.3192889168858528,0.22632168233394623,-0.29050280898809433,0.25525711476802826,0.32291317731142044,0.45881013572216034,-0.2916656509041786,0.4838171452283859,0.35649747401475906,0.5250183194875717,-0.32210371643304825,0.547390028834343,0.005450108776921758,-0.0374327078461647,-0.015281726916631044,0.05934222965013414,-0.08939335711540713,0.01374575255378599,0.06680069238908826,0.02579333128467684,1
-0.00870215892791748,0.03023463785648345,-0.05344567894935609,-0.03649600148200988,0.057929998636245705,-0.026248782873153687,0.2506336197257042,-0.005546152591705322,-0.2506336197257042,0.005546152591705322,0.31831755489110947,0.22640666365623474,-0.29079312831163406,0.2551465928554535,0.3218299373984337,0.4585576355457306,-0.29229824990034103,0.4834473431110382,0.35428865998983383,0.5248346030712128,-0.3228612020611763,0.5469354689121246,0.005922527416892698,-0.03749890139569406,-0.015430200667608363,0.05928336154846919,-0.08916750069587459,0.013478494459582907,0.06680213635967625,0.02562249475909817,1
-0.008148702979087818,0.030504092574119568,-0.05268682539463043,-0.03595613390207292,0.05788094401359556,-0.02618247419595718,0.25045444071292877,-0.005447894334793091,-0.25045444071292877,0.005447894334793091,0.3175624758005142,0.22661089897155762,-0.2910613566637039,0.2550586462020874,0.32138343155384064,0.45809465646743774,-0.2936829775571823,0.48310989141464233,0.35321392118930817,0.5245188474655151,-0.3240513205528259,0.5466048121452332,0.006311780732610961,-0.037244332549364684,-0.014611360572633292,0.05983147805645353,-0.0878669023513794,0.013979073974394018,0.06737642711208713,0.025739725558988513,1
-0.008171656727790855,0.030598856508731842,-0.05286393165588377,-0.03572009801864623,0.057868683338165305,-0.026033249497413646,0.2502986118197441,-0.0053371042013168335,-0.2502986118197441,0.0053371042013168335,0.3167725130915642,0.2277744561433792,-0.2914564833045006,0.25491203367710114,0.32096564024686813,0.4580896645784378,-0.2958258166909218,0.48263175785541534,0.35193996876478195,0.5245146304368973,-0.32594936341047287,0.5461180955171585,0.006312502467114012,-0.0371345602299856,-0.014659522544769987,0.059951381314368474,-0.0880426706806306,0.014036282896995544,0.067698972840463,0.025715990412619794,1
-0.00806993544101714,0.03087142705917359,-0.05331222414970399,-0.035307039320468914,0.05800567269325252,-0.025950849056243896,0.25040458887815475,-0.005194664001464844,-0.25040458887815475,0.005194664001464844,0.3164555951952934,0.22944247722625732,-0.291870154440403,0.2546877861022949,0.3206193372607231,0.4581267833709717,-0.29771237820386887,0.4825124740600586,0.349775068461895,0.5244139432907104,-0.32800645381212234,0.5459690690040588,0.0061117151509160195,-0.03696251822554547,-0.014457471313930714,0.060170780335153856,-0.08791055025592925,0.014451328785188733,0.0678275919729664,0.02583055919216526,1
-0.007966515421867382,0.030634072422981273,-0.05327920615673065,-0.0354168877005577,0.05825229883193972,-0.02617964893579483,0.2503889724612236,-0.005065366625785828,-0.2503889724612236,0.005065366625785828,0.3162742778658867,0.22985990345478058,-0.2922597602009773,0.25430311262607574,0.31961291283369064,0.4580817371606827,-0.29858366400003433,0.48235203325748444,0.3483317419886589,0.5243318825960159,-0.3289562240242958,0.5458968430757523,0.006299796311751704,-0.0371285207245661,-0.014289174761090984,0.05983261267344156,-0.08770696866896843,0.014309497129532611,0.06805776396105367,0.025527246536747095,1
-0.007659158110618569,0.030583903193473816,-0.05283891558647158,-0.03529424369335174,0.058088588714599654,-0.02614673674106599,0.2503736689686775,-0.005036652088165283,-0.2503736689686775,0.005036652088165283,0.3162853792309761,0.22988611459732056,-0.2926602438092232,0.2537798285484314,0.31934452801942825,0.45772743225097656,-0.2992403283715248,0.48162418603897095,0.3472377136349678,0.523881196975708,-0.32952164858579636,0.5449605584144592,0.006471637798392216,-0.037051490143589355,-0.013903626373835964,0.059789550446328665,-0.0871260444964132,0.014252835704434308,0.06827035257893221,0.025411277048049435,1
-0.0074977248907089344,0.03075220435857773,-0.052653396129608177,-0.03532047420740128,0.05830693244934082,-0.026168984174728405,0.25031933933496475,-0.005003228783607483,-0.25031933933496475,0.005003228783607483,0.3161213770508766,0.2298864871263504,-0.2928117886185646,0.2530955821275711,0.3190217390656471,0.4575404077768326,-0.2991224303841591,0.48105837404727936,0.3462165370583534,0.5235528498888016,-0.3294953778386116,0.5442125350236893,0.006784260272979736,-0.03705293490834857,-0.013796413228625348,0.06007785811310723,-0.08675508537600118,0.014311659239953561,0.06861756309386224,0.025541567994702252,1
-0.007967683672904957,0.030840031802654266,-0.05238529443740847,-0.03562256842851638,0.05849587917327881,-0.02606986165046693,0.2502471134066582,-0.004901379346847534,-0.2502471134066582,0.004901379346847534,0.3160070702433586,0.2299186885356903,-0.293269582092762,0.25210192799568176,0.31903617829084396,0.45702365040779114,-0.2989588901400566,0.4801887571811676,0.34595661610364914,0.5230502784252167,-0.3294016942381859,0.5436179339885712,0.007081980290620238,-0.03714113067025723,-0.014483089957918416,0.060224027151153214,-0.08700062190332719,0.014064249973143289,0.06812368669817526,0.025741940544497577,1
-0.008067697286605835,0.030632834136486042,-0.05166944861412048,-0.035993619263172155,0.058656543493270874,-0.02639527022838592,0.2502805143594742,-0.004797771573066711,-0.2502805143594742,0.004797771573066711,0.3158275634050369,0.22969384491443634,-0.2933541536331177,0.2515570670366287,0.3189808875322342,0.45683927834033966,-0.2983643412590027,0.4795124679803848,0.34549756348133087,0.5227865725755692,-0.32857106626033783,0.5432917028665543,0.007543758205745488,-0.037666383320870606,-0.014797698883783239,0.05994253924914769,-0.08670966663668234,0.013513266078887448,0.06791302850169523,0.02540617940887327,1
-0.008326569199562095,0.030656252801418316,-0.051792699098587025,-0.036195285618305206,0.05911595225334165,-0.026414994895458233,0.2502062916755676,-0.004590347409248352,-0.2502062916755676,0.004590347409248352,0.3155602812767029,0.22953654825687408,-0.2933482378721237,0.25131018459796906,0.31898796558380127,0.4567253738641739,-0.29815368354320526,0.47929395735263824,0.3454861044883728,0.5225704461336136,-0.32820022106170654,0.5430180579423904,0.007709008196125855,-0.037638993042966584,-0.015034706819625154,0.05993785673663729,-0.08688635018564039,0.01337646092137984,0.0679297158795018,0.02548857562003598,1
-0.008593174815177906,0.03060238659381867,-0.051614004373550404,-0.03667732775211335,0.05967568159103398,-0.026335513591766363,0.25013434886932373,-0.004445821046829224,-0.25013434886932373,0.004445821046829224,0.31546199321746826,0.22931048274040222,-0.2933923602104187,0.2514512836933136,0.3188663721084595,0.4568619430065155,-0.2981141060590744,0.4795099198818207,0.3451627492904663,0.5227080285549164,-0.3277110904455185,0.543085902929306,0.008201592642328004,-0.037860600196796906,-0.015833186251776543,0.059623288256781454,-0.0870348686172116,0.012967988368003586,0.06748273488013978,0.02559129797643231,1
-0.009188508987426736,0.03053192943334579,-0.052228581905365,-0.03672508746385575,0.05939093232154846,-0.026284758746624004,0.25006888061761856,-0.0042741745710372925,-0.25006888061761856,0.0042741745710372925,0.3155008926987648,0.22894318401813507,-0.29351016134023666,0.25121738016605377,0.3189060464501381,0.4558909088373184,-0.2977732643485069,0.4790964871644974,0.34485504776239395,0.5224090367555618,-0.32667315751314163,0.5422626882791519,0.007619428893794189,-0.03799722861984503,-0.01637045826230732,0.05952283811001552,-0.08769061584626475,0.012666015855727658,0.06687746701701991,0.025486018388502063,1
