,lip_Lx,lip_Ly,lip_Rx,lip_Ry,brow_Lx,brow_Ly,brow_Rx,brow_Ry,iris_Lx,iris_Ly,iris_Rx,iris_Ry,face0x,face0y,face1x,face1y,face2x,face2y,face3x,face3y,shoulderx,shouldery,kneex,kneey,neck_angle,waist_angle,question_no,TRUTH
879,0.44579799969991046,0.6215443809827169,0.5586869319279989,0.6156598859363132,0.34928337037563323,0.2828851372003555,0.6271912455558777,0.2702790588140488,0.6004806160926819,0.34655050933361053,0.373858317732811,0.356836199760437,0.4943035296771837,0.22785390200822248,0.507147953623817,0.7308965155056545,0.3084129143145777,0.5215460792664559,0.6862377197511734,0.5035985804373219,0.27953962981700897,0.26777880191802983,0.7421422749757767,0.6198978304862977,124.506615,92.108225,4.0,1.0
880,0.4482809238963657,0.6208653450012207,0.5603440470165677,0.6154496073722839,0.3507435441017151,0.2832526475191116,0.6296201109886169,0.27001153826713564,0.6012262105941772,0.34775322675704956,0.3775341808795929,0.3575477823615074,0.49614422347234644,0.22785392014876654,0.5091382705029988,0.7299953216598147,0.3107129046993871,0.5243718451069247,0.6889041566079662,0.5050144503193517,0.27970537543296814,0.26747791767120366,0.7424897849559784,0.6201139569282532,124.285067,92.100313,4.0,1.0
881,0.4519982139269511,0.6222596168518066,0.5602460702260336,0.6153099669350518,0.3505862593650818,0.2861291468143463,0.6285395383834839,0.27237974405288695,0.6016210317611694,0.34953830391168594,0.3779785558581352,0.36130472272634506,0.4955009299775829,0.23002129922742431,0.5102350087392897,0.7318554407074338,0.3120025819347751,0.5285629110951577,0.6894247762618526,0.5081875554976925,0.281012162566185,0.2676773846149445,0.7436503320932388,0.6201757669448853,124.241589,91.822165,4.0,1.0
882,0.455182456307941,0.6238427956899008,0.5620312425825331,0.615517238775889,0.35042606890201566,0.28959971070289614,0.6291985273361206,0.2748880684375763,0.60329669713974,0.3517456650733948,0.3787984177470207,0.36484917998313904,0.49629946376966394,0.23314713395160175,0.5122248885177431,0.7342948402677264,0.314355589689747,0.5327631215895375,0.6918185276369895,0.5115162422580104,0.2819526046514511,0.26764335036277775,0.7441332787275314,0.6197884559631348,124.405796,91.582594,4.0,1.0
883,0.4557529754108853,0.6239112019538879,0.5622514949904548,0.6154737869898478,0.35032582879066465,0.2915402740240097,0.6297066926956176,0.2758617788553238,0.603683277964592,0.3535018339753151,0.3789524510502815,0.36744365841150284,0.4947287440299988,0.23507323990697448,0.5143273018655323,0.7370798672948565,0.31544115370319736,0.5353003451901097,0.6924542650099723,0.5110991270311417,0.2823486030101776,0.26726283431053166,0.7442056238651276,0.6192274570465088,124.520258,91.447048,4.0,1.0
884,0.4552346600426568,0.6247559587160746,0.562239302529229,0.6155291928185357,0.34868648648262024,0.2931604951620102,0.6278548061847686,0.27598697245121,0.6027324944734573,0.3540925830602646,0.3772667422890663,0.36842358112335205,0.4922661444415217,0.2363849217477052,0.5153233323778424,0.7371559512047541,0.31430568810432186,0.5375705822821586,0.691478850380067,0.5112339469694323,0.28307853639125824,0.2669410586357117,0.7439760118722916,0.6187550306320191,125.810622,91.258511,4.0,1.0
885,0.4569227629237705,0.6242435442076789,0.5641562673780653,0.6151345041063097,0.34848158061504364,0.2946047455072403,0.627794337272644,0.2761822044849396,0.6031656265258789,0.3537088558077812,0.3779318183660507,0.36906635016202927,0.4932157604590707,0.23760425267012225,0.5166987549690973,0.737861917132423,0.31515380547892663,0.5385162195851726,0.6934191123131783,0.5120588156484789,0.28261497616767883,0.26694803237915044,0.7431501746177673,0.618589448928833,126.039491,91.345165,4.0,1.0
886,0.4566161566310459,0.6240266031689115,0.5641559428638883,0.6147516833411323,0.3492343008518219,0.2934524238109589,0.6270635545253753,0.2757773756980896,0.6032917350530624,0.3536055311560631,0.37799226492643356,0.36875395476818085,0.4938942038494608,0.23646261121915735,0.5165587961673737,0.7365007514045352,0.31600674217747104,0.5385721095146672,0.6935731287925474,0.5118997212379209,0.28256937861442566,0.2669844508171082,0.7429322004318237,0.6183562755584717,126.582184,91.330304,4.0,1.0
887,0.4561673535241021,0.6270152065489027,0.5641103850470649,0.6174084941546122,0.3489480048418045,0.29535017907619476,0.6274444699287415,0.2774499386548996,0.6035212725400925,0.3551236540079117,0.3786609619855881,0.37170737236738205,0.4927092907221421,0.23878064881200378,0.5168662766615549,0.7418800564039321,0.31624442242806955,0.5416653233189737,0.6929018382103213,0.5131804135537916,0.282706618309021,0.2669403433799744,0.7427130937576294,0.6184080123901368,126.720301,91.313272,4.0,1.0
888,0.4571937587526109,0.6261088252067566,0.5658249192767673,0.6171830627653334,0.34892789721488954,0.2956858515739441,0.6260846197605133,0.27634226381778715,0.6036289930343628,0.3553078696131706,0.37757551670074463,0.3715739920735359,0.4921332105346348,0.23796521839888202,0.517997030700956,0.7398543357849121,0.31629565550434974,0.5428409826370978,0.6936784501998655,0.5129471565446546,0.28270864486694336,0.267170923948288,0.7424868047237396,0.6183359503746033,126.807226,91.302902,4.0,1.0
889,0.457852519220776,0.6283664570914375,0.5656928883658515,0.6191052132182651,0.3519431591033936,0.29718917012214663,0.6291553378105164,0.27641654312610625,0.6049518138170242,0.35626962780952454,0.37975480407476425,0.3722158148884773,0.49517216889754584,0.2385684407275656,0.517850406113125,0.7424141651108151,0.31928024080491835,0.5441183294019392,0.6951040221798804,0.5158195707105822,0.28275230526924133,0.26717202663421635,0.7422834634780884,0.6183283805847168,126.92023,91.296506,4.0,1.0
890,0.45797015560997856,0.6293160054418776,0.5653866132100424,0.6199645598729452,0.35051763653755186,0.29914907813072206,0.6271404027938843,0.27818225920200346,0.606006845831871,0.3582436963915825,0.3801085203886032,0.374261774122715,0.49406867312348407,0.23823176130004553,0.5174773661863237,0.7435265098299298,0.3187762027786624,0.546170623071732,0.6947218679612682,0.5160279754669436,0.28179147839546204,0.2666098058223725,0.7412058115005493,0.6184049725532532,127.369097,91.527149,4.0,1.0
