frame,lip_Lx,lip_Ly,lip_Rx,lip_Ry,brow_Lx,brow_Ly,brow_Rx,brow_Ry,iris_Lx,iris_Ly,iris_Rx,iris_Ry,face0x,face0y,face1x,face1y,face2x,face2y,face3x,face3y,shoulderx,shouldery,kneex,kneey,neck_angle,waist_angle,knee_angle,question_no,TRUTH
147,0.45011362102296615,0.6327045692337884,0.5516320665677389,0.6290955477290683,0.36289884746074674,0.3075933188199997,0.6334753096103668,0.30401642620563507,0.6109393984079361,0.3879350870847702,0.3853907510638237,0.38736383616924286,0.5037564738937046,0.26275326635526575,0.49857424128623234,0.7519922625450861,0.3100873049228422,0.5549383384566153,0.6843348856895201,0.5488309312251306,0.28003154695034027,0.26710345149040227,0.7209856659173965,0.6233835697174073,131.29252,92.796291,78.101347,0.0,1.0
148,0.4500389297803243,0.6347337034013536,0.5522383153438568,0.6317611800299751,0.3611804097890854,0.31020132899284364,0.6337313055992126,0.30549910962581633,0.6101672500371933,0.3878019377589226,0.38451600819826126,0.3894125521183014,0.5024723306946133,0.2656502244265183,0.5000244066828773,0.7529862437929425,0.3097624456690204,0.5583062777596135,0.6852673917047439,0.5495550334453583,0.27947574853897095,0.2673596471548081,0.7241953313350677,0.6289821743965149,131.144538,93.502709,77.46326,0.0,1.0
149,0.4510249031914605,0.6339839431974623,0.5536839962005615,0.6302134394645691,0.3643049895763397,0.31067111194133756,0.6343547344207764,0.3044917225837708,0.6109820753335953,0.38395480811595917,0.38483885675668716,0.38439368456602097,0.5043384614198104,0.2646136154299197,0.5008906480811891,0.7521640232631138,0.3128998702572238,0.5563572760551206,0.6875822813280167,0.5473966973443185,0.27962785959243774,0.26859914064407353,0.7242156565189362,0.6286857604980469,131.150447,93.410792,77.19624,0.0,1.0
150,0.4515204297171699,0.6333471801545885,0.5541355609893799,0.6300818853908114,0.3661225140094757,0.3141205757856369,0.6324414432048797,0.30368285477161405,0.6118502914905548,0.3791835978627205,0.38562551885843277,0.386924147605896,0.5033135919467263,0.26559645067090576,0.5017657365117755,0.753768537725721,0.3135969696506377,0.5574526632985761,0.6869591378396557,0.5464542546579915,0.27998417615890503,0.26754600107669835,0.7257527112960815,0.6287705183029175,130.72716,93.341597,77.341902,0.0,1.0
151,0.450822330183453,0.6329612930615743,0.5530655119154189,0.629161020119985,0.36371580362319944,0.3146266043186188,0.6317650973796844,0.30479374527931213,0.6128371953964233,0.381125807762146,0.3810282275080681,0.38631266355514526,0.5024420243242512,0.2659179620120836,0.5020311687673841,0.7535889404160636,0.3121389064096635,0.5565079056447552,0.6871776926902032,0.5459706667930849,0.27946941554546356,0.26746394038200383,0.7264084070920944,0.6298344016075135,130.075862,93.558381,77.122317,0.0,1.0
152,0.4513953791724311,0.6327641407648722,0.5531548261642456,0.6290092070897421,0.370651513338089,0.3136532336473465,0.6297906279563904,0.3043768107891083,0.6124081313610077,0.37294190376996994,0.3857014998793602,0.3766719922423363,0.5035852154959803,0.26345473527908325,0.5015902207011268,0.7544755595070975,0.3121509292433339,0.5544487430203345,0.6880213176050494,0.5451929761517432,0.2803223133087158,0.2678714275360108,0.7278107702732086,0.6298574686050415,130.342302,93.353834,77.244583,0.0,1.0
153,0.4499422212441762,0.6342683765623305,0.5521891514460245,0.6305876241789924,0.3664384067058563,0.31385062336921693,0.6304595768451691,0.30605684220790863,0.6117454171180725,0.37192440778017044,0.38671422004699707,0.374608114361763,0.5043581607549087,0.26302357341932214,0.5002385973930359,0.7551603118578593,0.31128968731049567,0.554400380580656,0.6873290019650613,0.5461547672748566,0.28066079318523407,0.2670433104038239,0.7290678173303604,0.6284647464752198,130.070062,93.117314,76.967735,0.0,1.0
154,0.44777708252271015,0.6349955929650201,0.5504492322603861,0.6320699652036031,0.36241489350795747,0.3135636806488037,0.6294868111610412,0.30630229115486146,0.6109884977340698,0.3718997612595558,0.38564981520175934,0.37208688259124756,0.5037189644315968,0.26349020911299664,0.49874549252646305,0.7561152009736924,0.3098517281393851,0.5540770455714195,0.6847432274972239,0.5469216646686677,0.27958180010318756,0.26766954660415654,0.7279173582792282,0.6292686939239502,129.82532,93.436033,76.503914,0.0,1.0
155,0.4464538296063741,0.6353859967655606,0.5476798878775703,0.6334350970056322,0.3626600593328476,0.3125356465578079,0.6311357378959656,0.3093055486679077,0.6112006604671478,0.37244652211666107,0.3865608721971512,0.37207475304603577,0.5048776450364486,0.26395757301993994,0.49561056352797006,0.7562079656691778,0.3075885945750821,0.5528076214175071,0.6843781029024432,0.5484620400013462,0.27928708493709564,0.2687866270542145,0.7272790819406509,0.6289916515350342,129.845775,93.451842,76.276574,0.0,1.0
156,0.4455822904904683,0.6364101767539978,0.5466641452577379,0.6358355349964566,0.3635414868593216,0.3119421362876892,0.6332573354244232,0.31266445219516753,0.6121615916490555,0.37525802105665207,0.3874749466776848,0.3715546131134033,0.5075797658899556,0.26618976307951886,0.49231767654418945,0.7585913397016979,0.30736421288982513,0.5530863317751116,0.6826368166554359,0.5531082134093007,0.27848468720912933,0.26725797653198247,0.7268622070550919,0.6284755349159241,129.820812,93.592382,76.20405,0.0,1.0
157,0.44388517406251693,0.6379450890753005,0.5461154911253188,0.637779692808787,0.36554098725318906,0.3112404406070709,0.6361046433448792,0.3147346794605255,0.6134402304887772,0.3785654157400131,0.3887900412082672,0.3723544254899025,0.50998360177745,0.26725564443546795,0.4909506326630002,0.7604282895723978,0.3072786033153534,0.5530885669492906,0.6828262863620636,0.5570277706269295,0.2782219350337982,0.26763485670089726,0.7265022695064545,0.6285915851593018,130.054062,93.658058,76.263867,0.0,1.0
158,0.4438658157984416,0.6390990416208903,0.5451647573047214,0.6397753556569418,0.3677313059568405,0.3114209234714508,0.6373819947242737,0.31768720746040346,0.6154210865497589,0.3831598460674286,0.39020468294620514,0.3741748258471489,0.5114449171916299,0.2687030071797578,0.488627743153345,0.7616634085064843,0.3057673035129424,0.5521097798501292,0.6818781168230118,0.5606103193375372,0.27808433771133423,0.2678462147712708,0.7260593771934509,0.6288028836250306,130.168017,93.71479,76.409036,0.0,1.0
159,0.4423352513048384,0.6386291848288642,0.5437090926700168,0.6399398777219985,0.3685682624578476,0.3101254791021347,0.6382075726985932,0.31807022988796235,0.6164015382528305,0.38347017019987106,0.39148470759391785,0.3733447566628456,0.5130257075247557,0.26826571770336316,0.4863065183162689,0.7623419619741894,0.3048027955716656,0.5513997135623809,0.6813804911028954,0.5622575465709932,0.2778921127319336,0.26777343750000004,0.725864052772522,0.6289548754692078,129.97786,93.77649,76.452728,0.0,1.0
160,0.4428744415442149,0.6393309632937113,0.5441110796398587,0.6410628159840902,0.37235394716262815,0.309473791718483,0.6412840723991394,0.3184337019920349,0.6241010576486588,0.3813386484980583,0.3974539488554001,0.3703107610344887,0.515139279158219,0.26839850130288495,0.48589731965746197,0.7636274014200483,0.3057220587807317,0.5509218323615289,0.6827572218833431,0.5631898430085951,0.2778860032558441,0.26715407073497777,0.7256614565849304,0.6289320468902588,129.853597,93.79126,76.512637,0.0,1.0
161,0.44223029414812726,0.6382707357406616,0.5440093808703952,0.6407233476638794,0.37169786393642423,0.3084565460681915,0.6405373692512513,0.31885981261730195,0.6235785931348801,0.3817504718899727,0.39761102199554443,0.37035027146339417,0.5149244173713352,0.2654180176880049,0.4843707865192777,0.7621450197129023,0.3038808664967937,0.5496226587603169,0.6819252679424901,0.5628862111799179,0.27792900800704956,0.26659606695175175,0.7256233990192413,0.6285763859748841,130.106623,93.752704,76.484605,0.0,1.0
162,0.44372109572092694,0.6375420292218527,0.5436318516731262,0.6400463912222121,0.3731875538825989,0.30688017308712007,0.6409999430179596,0.319557386636734,0.6245882511138916,0.3826671317219734,0.4009065553545952,0.3701021298766136,0.516566787077033,0.26442631560823193,0.4841747681299845,0.7587303490865798,0.3047260622824392,0.546759174716088,0.681906521320343,0.5614324952325513,0.2779500186443329,0.26573550999164586,0.7255846560001373,0.6287367224693299,130.239887,93.784992,76.577491,0.0,1.0
163,0.4452544583214654,0.6379639241430495,0.5446431769265069,0.6399262150128683,0.37533296048641207,0.3058855652809143,0.6392526507377625,0.31830784380435945,0.6235530823469162,0.38118885457515717,0.4013800546526909,0.3687020465731621,0.5176954930243285,0.26278910818307294,0.48424455807322553,0.7599637848990304,0.3046477446633001,0.5448410030334226,0.6827570219193736,0.5600326551545051,0.27727633714675903,0.265345174074173,0.7248718440532684,0.6287278413772583,130.254449,93.939794,76.624404,0.0,1.0
164,0.445766869518492,0.6397687726550632,0.5445213516553243,0.6409596602121989,0.3751680463552475,0.3075224310159683,0.6391222059726716,0.3178214877843857,0.624473050236702,0.37834884226322174,0.39876334369182587,0.3689855858683586,0.5153262602246326,0.263677391021148,0.48535639189538504,0.761964119616009,0.3051103997615076,0.5465436318228322,0.6815931585527235,0.5603457862331022,0.27723027765750885,0.26542501449584965,0.7247609049081802,0.6288612365722657,130.35006,93.965284,76.651611,0.0,1.0
165,0.44646505183643764,0.6385005513827006,0.5465574728118049,0.6398913727866279,0.37412822544574736,0.3080425769090652,0.6391153573989868,0.31624768376350404,0.6236433237791061,0.3780185654759407,0.3994939848780632,0.37040139734745026,0.5147528752036716,0.2630609649678935,0.48557818787438534,0.7623874176116217,0.3058662481846348,0.5464940965175629,0.682251311117603,0.5577451692473504,0.2767847329378128,0.2656525105237961,0.7243043929338455,0.628743577003479,130.338454,94.044994,76.665847,0.0,1.0
166,0.447336518102222,0.6390618218315972,0.5480136738883125,0.6397157510121664,0.3727121651172638,0.31021093726158144,0.6380106985569001,0.31496374905109403,0.6229403167963028,0.3769320398569107,0.39939480274915695,0.3719155639410019,0.5129477977752686,0.2634549127972644,0.48882314846629193,0.760943006901514,0.3066792824575978,0.5491800615864415,0.6829709006894019,0.556989227571795,0.2771359831094742,0.26609663963317876,0.7245565801858902,0.6291667699813843,130.395709,94.011171,76.769343,0.0,1.0
167,0.4498220947053697,0.638916465971205,0.5495632886886597,0.63849894868003,0.3713472545146942,0.31050371527671816,0.6363748669624328,0.31215561628341676,0.6227797120809555,0.37480854243040085,0.39823970198631287,0.3720119222998619,0.5113027069879614,0.2626068229260652,0.4920543432235718,0.7626061325981504,0.30815347452317515,0.5511130219505679,0.6842277992156244,0.5556417213332269,0.2778823971748352,0.26645492315292363,0.7253322601318359,0.6295249938964844,130.509517,93.881726,76.85216,0.0,1.0
168,0.4499552812841203,0.640521334277259,0.5510225163565742,0.6393246584468417,0.3679575264453888,0.31202696859836576,0.6353687167167663,0.31234583258628845,0.6219192296266556,0.37555427104234695,0.39830898493528366,0.37610820680856705,0.5086527648179427,0.26376353398613306,0.4955101793720609,0.762653424626305,0.30888669144722725,0.5552017967547139,0.6857161060456307,0.5542482099225444,0.27791672945022583,0.26649414300918584,0.7253231704235077,0.6294750452041626,130.513895,93.868403,76.855334,0.0,1.0
169,0.4511851800812615,0.6402089132202996,0.552202926741706,0.6381781101226807,0.36605097353458405,0.3128590971231461,0.6332250297069549,0.31051705181598666,0.621936023235321,0.37444742023944855,0.39782804995775223,0.3766535073518753,0.5069276211054429,0.26349586248397827,0.49761240255265005,0.7621178655397325,0.3098678117798221,0.5565459584036181,0.6867167968903819,0.5527298238969618,0.2777300775051117,0.2670767188072205,0.7252525389194489,0.6293693661689759,130.596194,93.883326,76.825636,0.0,1.0
170,0.4529916180504693,0.6415114733907912,0.5536342925495572,0.6388010183970133,0.3637567639350891,0.315339469909668,0.6314968645572663,0.30866921246051787,0.6217365264892578,0.3747473582625389,0.3970600292086601,0.37859557569026947,0.5057148881580519,0.2648799769256426,0.5002652321543012,0.7635801377750578,0.31177001134041815,0.5601656417692861,0.6878501176834106,0.5523484551137493,0.2777900844812393,0.2674254953861237,0.7253628820180893,0.6291481137275696,130.608596,93.836302,76.793589,0.0,1.0
171,0.45503222942352295,0.6417665945159065,0.5554169747564528,0.638460291756524,0.36269390881061553,0.316319876909256,0.6321643352508545,0.30748256146907804,0.621572881937027,0.3741786777973175,0.3954860121011734,0.3784848153591156,0.5042973692002504,0.265523427206537,0.5028675610110873,0.7624830915814355,0.31272777338181773,0.5617237985134125,0.6885769732536808,0.5504890805290591,0.27778469026088715,0.2672861844301224,0.7255082279443741,0.6289302587509156,130.456091,93.811753,76.837235,0.0,1.0
172,0.4552329083283742,0.6423516737090217,0.5550147427452935,0.6379408107863532,0.3606569766998291,0.31787784993648527,0.6302470266819,0.3060998469591141,0.6204435229301453,0.3724404498934746,0.3932605981826782,0.37870921194553375,0.5014254373052845,0.2663872501124506,0.5047167837619781,0.7622791500318618,0.31295863370741567,0.5630856762009282,0.6873083614533947,0.5487693903907653,0.27799640595912933,0.2672891348600388,0.7257174998521805,0.6285129070281983,130.470444,93.716203,76.801876,0.0,1.0
173,0.4588092565536499,0.6451758013831245,0.5578782161076864,0.6391019821166992,0.36138888299465177,0.3200284093618393,0.6286538124084473,0.30487764477729795,0.6199396848678589,0.37806496024131775,0.3936954364180565,0.3877428248524666,0.5016180173210476,0.2680687982103099,0.5082897061393374,0.7650165671393985,0.3160305773058245,0.5676344719625288,0.6902197657092926,0.5495933140477827,0.2779604494571686,0.2672908931970597,0.725853443145752,0.628508198261261,130.410097,93.720203,76.793465,0.0,1.0
174,0.46819691194428337,0.6514309181107415,0.5640652676423391,0.6427752508057488,0.36586241126060487,0.3260703295469284,0.6351802408695221,0.3056583613157272,0.623886838555336,0.39355309307575226,0.3948638290166855,0.4016725495457649,0.5050425037093784,0.2758647993854854,0.5161916798069364,0.7700207290195283,0.32649699622584927,0.5772297766900831,0.6975423318724479,0.5560883773911384,0.2777794748544693,0.26729609370231633,0.7258317023515701,0.6285104036331177,130.342128,93.757104,76.788854,0.0,1.0
175,0.47011153896649677,0.6597338914871216,0.5684959259298112,0.6496653159459432,0.3700050860643387,0.33083307445049287,0.6406437933444977,0.30631906986236573,0.6199375092983246,0.407101146876812,0.39710136502981186,0.4116756170988083,0.5118618218795112,0.2856451493242513,0.5250233284064701,0.7788472203981309,0.33593287198774274,0.5817459398700345,0.7080731997566838,0.5583624359100096,0.27802854776382446,0.2673240780830384,0.7261414527893066,0.628533411026001,130.063083,93.703262,76.77897,0.0,1.0
176,0.48037512103716534,0.6612551940812005,0.579699221584532,0.6525304052564833,0.38770550191402436,0.3255200445652008,0.6529140174388885,0.30500504970550535,0.6382443308830261,0.3993646204471588,0.4188677594065666,0.4102362394332886,0.5318401961222938,0.2833294065102287,0.5337105620475042,0.7808867011751447,0.3560053023599809,0.5806354726514509,0.7254015668745963,0.5614426732063293,0.27803340554237366,0.26720156073570256,0.7262143194675446,0.628366219997406,129.947912,93.683733,76.742226,0.0,1.0
177,0.48246561818652683,0.6583092212677002,0.578879690832562,0.6510497000482347,0.39822110533714294,0.31915943026542665,0.6638914257287979,0.2982641816139221,0.647894099354744,0.39222201704978943,0.4278264343738556,0.4033420458436012,0.5455669695916383,0.27549782136212225,0.5383284248056865,0.7750287169501895,0.3702520881929705,0.5733705095706447,0.734598659699963,0.5590828859036968,0.27812837064266205,0.2672772437334061,0.7264895588159561,0.6283549547195435,129.440731,93.656548,76.744892,0.0,1.0
178,0.4869634575313992,0.6587689320246378,0.5850712590747409,0.6530720525317721,0.41371654272079467,0.3185706228017807,0.6735377252101898,0.298527854681015,0.6603838056325912,0.39265818148851395,0.44496433436870575,0.4030754417181015,0.5597063911997754,0.27760455660198047,0.5440347563652765,0.7757639260519118,0.3861051139331633,0.572065181309177,0.7457715099857699,0.5632694728912846,0.2784515917301178,0.2674427509307862,0.7264364957809448,0.6284984827041626,129.351379,93.606178,76.824819,0.0,1.0
179,0.48738111058870953,0.656325274043613,0.5819971296522353,0.65137294265959,0.4184501826763153,0.31632091104984283,0.6769604295492172,0.29870855510234834,0.6626892238855362,0.3925473242998123,0.4494049549102783,0.4005671888589859,0.564920750649079,0.27560525484707044,0.5439803387437547,0.773255189259847,0.3915429331602589,0.5684241046828609,0.7479649407248343,0.5624557387444281,0.2789422571659088,0.267574954032898,0.7266583740711212,0.6286609649658204,129.477453,93.519716,76.870919,0.0,1.0
180,0.48748790555530125,0.656601713763343,0.580906844801373,0.6524560848871866,0.4215837985277176,0.3167397975921631,0.6786610305309295,0.3008589267730713,0.6648428589105606,0.39327459037303925,0.45219383388757706,0.4012812376022339,0.5663326576999996,0.27645478559576947,0.5441650577953884,0.773852927344186,0.3924344254116858,0.5679130929131662,0.7488063631519195,0.5633961231477799,0.27934686839580536,0.267574954032898,0.7268310636281967,0.6286573886871338,129.598426,93.434745,76.865193,0.0,1.0
181,0.48836009701093036,0.6567041873931885,0.5830915338463254,0.6535754402478536,0.42293999791145326,0.31546232998371126,0.6806230157613754,0.3035789966583252,0.668606162071228,0.3938901200890541,0.45398787409067154,0.39914603531360626,0.5692008319108383,0.2755714978860772,0.5420410519554502,0.7732545619919187,0.3939471090993574,0.5655183695977734,0.7477913768060745,0.565493308728741,0.27945758402347565,0.26755321323871617,0.7267893701791763,0.628632414340973,129.643156,93.410863,76.875882,0.0,1.0
182,0.4848082860310872,0.657744930850135,0.5772645341025459,0.655232138103909,0.4206643164157867,0.3156236708164215,0.6786219269037247,0.30648975968360903,0.665292963385582,0.39632927626371384,0.45051704347133636,0.4007176160812378,0.5665802709434343,0.2765400487443675,0.537116676568985,0.7734521740958804,0.3890489647465368,0.5650032701030854,0.7418947527485509,0.567932145249459,0.2796080410480499,0.2672274291515351,0.7267691493034363,0.6287284374237061,129.595809,93.399141,76.903238,0.0,1.0
183,0.4812346597512563,0.653218686580658,0.5754141940010918,0.6511408355500963,0.4189144939184189,0.3111709475517273,0.6780880391597748,0.30473081171512606,0.6627412587404251,0.394546702504158,0.4455845430493355,0.39669477939605713,0.5626625924006752,0.27328552370486053,0.5330405064991542,0.7699579993883768,0.3824835342745627,0.5615509786913472,0.7371977058149153,0.5656744856988231,0.27891314029693604,0.26716527640819554,0.7257296144962311,0.6289813399314881,129.47633,93.589493,76.936294,0.0,1.0
184,0.4794408447212643,0.6520097454388937,0.5732198589377933,0.6509068806966146,0.4123591423034668,0.3110906481742859,0.6730551987886428,0.30744957029819486,0.6581805348396301,0.3969552367925644,0.4411728084087372,0.3968564122915268,0.5591669924881147,0.27462937650473224,0.5297897472268059,0.768953854129428,0.37587612963491873,0.5596766587226621,0.7336676630281633,0.5649995573105351,0.2782978415489197,0.2671690165996552,0.7250111401081085,0.6291526436805726,129.416124,93.746908,76.905425,0.0,1.0
185,0.474242412381702,0.6528858542442322,0.5682142674922943,0.6507275435659621,0.40737839341163634,0.3111064702272415,0.6707177996635437,0.30907376706600187,0.6539874821901321,0.39790651202201843,0.4360955208539963,0.3962622657418251,0.5551178520140441,0.27530298155287036,0.5250088089988345,0.7692521015803019,0.369915077763219,0.5602120747489314,0.7278056096646094,0.5663763553865494,0.27751491963863373,0.2671891480684281,0.7244653552770615,0.6294174671173096,129.217645,93.945386,76.894979,0.0,1.0
186,0.47403716047604877,0.654919319682651,0.5675964620378282,0.6529779103067186,0.4038869678974152,0.31131437718868255,0.6707415401935577,0.3113225519657135,0.6529882997274399,0.3990359604358673,0.43349193036556244,0.3959067687392235,0.5530868522498918,0.27527346040891565,0.5227699989364261,0.7703666147731599,0.3657252961589444,0.5607858819346274,0.7253755350266734,0.5668767786795094,0.277622252702713,0.2672039449214936,0.7244463264942169,0.6295541405677796,129.214068,93.939985,76.898138,0.0,1.0
187,0.4719369378354814,0.6526591380437216,0.5668948656982846,0.6507596042421129,0.4019644111394882,0.3067863523960114,0.6708436489105225,0.30858483016490934,0.6516640782356262,0.396026149392128,0.43147018551826477,0.39097775518894196,0.5503892963347228,0.2715175203655077,0.5194775121552604,0.7678172049068269,0.36088278601246493,0.5561601923358056,0.7219918735565678,0.5648454475787378,0.2788299322128296,0.26733112633228306,0.7252015471458435,0.6295952081680298,129.490135,93.685081,76.813495,0.0,1.0
188,0.464783638715744,0.6511061125331454,0.5598173770639632,0.6491760743988885,0.39519325494766233,0.3045391052961349,0.665944904088974,0.3089825212955475,0.6454761475324631,0.3945520520210266,0.42388130724430084,0.3880169466137886,0.5439380031564961,0.2693917854972508,0.5130165531521752,0.7647668066478911,0.3502111607982266,0.5513504637825873,0.7149101957198112,0.5622339344793751,0.2792718857526779,0.26774850785732274,0.7250582724809647,0.629512357711792,129.606896,93.58085,76.711185,0.0,1.0
189,0.4630492130915324,0.651594254705641,0.5566783646742502,0.6510026388698154,0.3899731546640396,0.30425499379634857,0.662585186958313,0.3106148451566696,0.6397970020771027,0.3960054889321327,0.4172213301062584,0.3883407339453697,0.5386413931846619,0.2686327786549278,0.5078394299461728,0.765804029646374,0.341201885092643,0.5484616785280166,0.7097077533122031,0.5600676719219454,0.27926330268383026,0.26769660711288457,0.724534198641777,0.6294793367385865,129.615622,93.590078,76.621101,0.0,1.0
190,0.45918723940849304,0.6458902359008789,0.5513775381777022,0.6463897493150499,0.3850663334131241,0.29819598197937014,0.656812971830368,0.306287544965744,0.6334650814533234,0.3898202106356621,0.4092293903231621,0.38060659170150757,0.5327810800593832,0.261431160180465,0.5006914564541408,0.7602953825678144,0.33322013097424663,0.5423929364450516,0.7015747226053669,0.5554954082735123,0.27926041185855865,0.26763634681701665,0.724433645606041,0.6293744325637818,129.411943,93.581568,76.618613,0.0,1.0
191,0.4550580945279863,0.6433185670110915,0.5482388999727037,0.6436058945126004,0.38060860633850097,0.2953221559524536,0.6549024879932404,0.3066558808088303,0.6309555321931839,0.38799431174993515,0.4048454388976097,0.37688378244638443,0.5284692204516866,0.2579034644624461,0.4973717573143187,0.755914222626459,0.3272088160437922,0.5381730862202183,0.6971578521113242,0.5521029233932495,0.27902400493621826,0.26694967150688176,0.724094808101654,0.6287997841835022,128.637937,93.582268,76.543106,0.0,1.0
192,0.452854186296463,0.6403425733248392,0.5440558989842733,0.640863835811615,0.37719483971595763,0.2927156239748001,0.6537396907806396,0.30410313308238984,0.6260128319263458,0.38415831327438354,0.4000741019845009,0.3727480620145798,0.5243432042391404,0.2545527077239493,0.4934237869012923,0.7515371583756947,0.32132651728968464,0.5327437298913156,0.6913785607584061,0.5477470024939506,0.2785549461841583,0.2667116850614548,0.7228281497955322,0.6287131786346436,128.678732,93.695663,76.589088,0.0,1.0
193,0.45225584506988525,0.6371603078312345,0.5443576375643412,0.6368042694197761,0.3750787228345871,0.28978203535079955,0.6510500729084014,0.3013617992401123,0.6248492449522018,0.38094519078731537,0.39802294969558716,0.36887410283088684,0.5219625428966854,0.2512715640275375,0.49338851656232563,0.7450454973039173,0.3187201926785131,0.5283486227835378,0.6896694610195775,0.5422868805546914,0.2790152579545975,0.2665995687246323,0.7225393205881119,0.628716516494751,128.843784,93.61188,76.608618,0.0,1.0
